Composer,Name,Style,Trajectory Type,Kalz Centrality,Global Clustering,Square Clustering,Harmonic Centrality,Closeness Centrality,Tonnetz,Instruments,Number Of Instr,Tempo,Time Signature
mozart,k169-04,classical,Trajectory With Future,0.1298978351816152,0.2456439393939394,0.3660949609311265,20.475546483548907,0.061964797380270165,"[3, 4, 5]",[],0,229,['2/4']
mozart,k170-02,classical,Trajectory With Future,0.16589620610556768,0.22585034013605437,0.3000881750787956,15.992857142857135,0.10556701030927836,"[3, 4, 5]",[],0,146,['3/4']
mozart,k170-03,classical,Trajectory With Future,0.19013220753009993,0.20256410256410257,0.3253333056495386,16.012301587301586,0.14766336026178548,"[3, 4, 5]",[],0,185,['4/4']
mozart,k170-04,classical,Trajectory With Future,0.08403486303866958,0.19301346801346803,0.26893274834659625,24.540518743606654,0.039651229492523615,"[3, 4, 5]",[],0,220,['2/4']
mozart,k171-01,classical,Trajectory With Future,0.0997623684195006,0.23689458689458692,0.27403495506642783,18.08758048857762,0.03860365839663997,"[3, 4, 5]",[],0,225,"['4/4', '3/4']"
mozart,k171-02,classical,Trajectory With Future,0.17066878994895246,0.20797101449275365,0.27612889194388895,15.46309523809523,0.10398480024648249,"[3, 4, 5]",[],0,185,['3/4']
mozart,k171-03,classical,Trajectory With Future,0.1022826064867456,0.18356009070294785,0.30376492884230394,20.983996189568952,0.03912047107554488,"[3, 4, 5]",[],0,238,['4/4']
mozart,k171-04,classical,Trajectory With Future,0.14901768256572578,0.2813218390804597,0.3066888253034326,14.797766938943404,0.06840720075797453,"[3, 4, 5]",[],0,216,['3/8']
mozart,k172-01,classical,Trajectory With Future,0.09189573648065567,0.2050949913644214,0.27565060320305756,17.744804417288943,0.02190160204758745,"[3, 4, 5]",[],0,215,['3/4']
mozart,k172-02,classical,Trajectory With Future,0.13047428963321475,0.248125,0.41483435463760526,17.4853896103896,0.07195057135264417,"[3, 4, 5]",[],0,239,['4/4']
mozart,k172-04,classical,Trajectory With Future,0.13153171159350843,0.21382575757575759,0.28770525134572655,20.38621784562187,0.07092921492921493,"[3, 4, 5]",[],0,184,['2/4']
mozart,k173-01,classical,Trajectory With Future,0.10989512704356157,0.19002347417840376,0.24349699406376102,32.81785853035855,0.07902236602050185,"[3, 4, 5]",[],0,197,['4/4']
mozart,k173-03,classical,Trajectory With Future,0.1350552016218328,0.24011627906976746,0.26139237156068174,21.084063159063156,0.07281784708685293,"[3, 4, 5]",[],0,173,['3/4']
mozart,k173-04,classical,Trajectory With Future,0.07976597719413746,0.22733333333333333,0.35535106711693365,37.98591244216351,0.03320538283954048,"[3, 4, 5]",[],0,193,['4/4']
mozart,k285-01,classical,Trajectory With Future,0.1070059601182533,0.22644110275689222,0.27597915546811835,22.284474966835337,0.04086447693985483,"[3, 4, 5]",[],0,224,['4/4']
mozart,k285-02,classical,Trajectory With Future,0.12273317088388935,0.20243055555555556,0.3126785076136923,21.811505161505153,0.07435586619554846,"[3, 4, 5]",[],0,239,['3/4']
mozart,k285-03,classical,Trajectory With Future,0.07802357932629776,0.2014344262295082,0.28623763577371575,21.64534245149909,0.01941501773380623,"[3, 4, 5]",[],0,239,['2/4']
mozart,k298-01,classical,Trajectory With Future,0.11799252654208774,0.20792880258899674,0.26792999419254565,24.42172133422134,0.07608878487585476,"[3, 4, 5]",[],0,233,['2/2']
mozart,k298-02,classical,Trajectory With Future,0.17855627048575068,0.1921768707482993,0.3101156080560872,16.01190476190476,0.1089930623095377,"[3, 4, 5]",[],0,231,['3/4']
mozart,k298-03,classical,Trajectory With Future,0.10199814533578055,0.17955974842767294,0.293765286474181,19.177206737191266,0.029624034254135,"[3, 4, 5]",[],0,229,['2/4']
mozart,k370-01,classical,Trajectory With Future,0.0884196055885619,0.20868421052631583,0.28533899911439103,28.70909684653829,0.04276345718267099,"[3, 4, 5]",[],0,214,['4/4']
mozart,k370-02,classical,Trajectory With Future,0.1266529077875071,0.2162551440329218,0.3488207097521283,17.381642639266484,0.05950831256741176,"[3, 4, 5]",[],0,215,['3/4']
mozart,k387-01,classical,Trajectory With Future,0.0662342241351149,0.20696378830083562,0.30090986283607113,33.589531377782,0.02011606691596376,"[3, 4, 5]",[],0,218,['4/4']
mozart,k387-02,classical,Trajectory With Future,0.09789445719489456,0.23032128514056224,0.30465115734028214,22.914202547575833,0.04640704106830002,"[3, 4, 5]",[],0,160,['3/4']
mozart,k387-03,classical,Trajectory With Future,0.11271782130911376,0.22283464566929131,0.27169506728009507,26.44323745999443,0.05794181730590258,"[3, 4, 5]",[],0,216,['3/4']
mozart,k387-04,classical,Trajectory With Future,0.08158044184683337,0.2255266418835192,0.25997754248440164,33.977293412194804,0.02575095601643208,"[3, 4, 5]",[],0,140,['4/4']
mozart,k421-01,classical,Trajectory With Future,0.0805625965158921,0.1747634069400631,0.2777329579927105,25.630108513777245,0.027959727429204686,"[3, 4, 5]",[],0,209,['4/4']
mozart,k421-02,classical,Trajectory With Future,0.10684581046322245,0.2187214611872146,0.35122473789382647,23.047341547341553,0.04859202941966407,"[3, 4, 5]",[],0,216,['6/8']
mozart,k421-03,classical,Trajectory With Future,0.14800721658269933,0.20606060606060606,0.2613849654477306,24.43492063492064,0.11724109933828604,"[3, 4, 5]",[],0,158,['3/4']
mozart,k421-04,classical,Trajectory With Future,0.08524309124154422,0.17648809523809522,0.29694009370518204,30.120345340933575,0.04058308385111751,"[3, 4, 5]",[],0,208,['6/8']
mozart,k428-01,classical,Trajectory With Future,0.09362837295494333,0.18772401433691754,0.2548996941136017,35.79494262340921,0.05751288893668793,"[2, 3, 7]",[],0,195,['2/2']
mozart,k428-02,classical,Trajectory With Future,0.10637427958031198,0.19257990867579908,0.2949480980774323,27.991851406247704,0.05783553049079829,"[3, 4, 5]",[],0,235,['6/8']
mozart,k428-03,classical,Trajectory With Future,0.15061216468120445,0.19116161616161614,0.2644427479852804,18.285161853969907,0.07363449405695563,"[3, 4, 5]",[],0,225,['3/4']
mozart,k458-01,classical,Trajectory With Future,0.07552636755261073,0.198943661971831,0.28000576462113064,39.85080877305937,0.04195773663988823,"[3, 4, 5]",[],0,214,['6/8']
mozart,k458-02,classical,Trajectory With Future,0.14112390795888824,0.24599156118143461,0.35225489297420576,15.102380952380953,0.0715083065204544,"[3, 4, 5]",[],0,203,['3/4']
mozart,k458-03,classical,Trajectory With Future,0.10851300339335174,0.2388,0.30159498193459283,29.56768786768786,0.07976734524304113,"[3, 4, 5]",[],0,230,['4/4']
mozart,k464-02,classical,Trajectory With Future,0.17086513368286507,0.1873456790123457,0.24889534780557462,19.345238095238102,0.12930005965400676,"[3, 4, 5]",[],0,177,['3/4']
mozart,k464-03,classical,Trajectory With Future,0.0626808091474759,0.21951702296120346,0.281727866785595,31.88284296150668,0.014424132069858561,"[3, 4, 5]",[],0,218,['2/4']
mozart,k464-04,classical,Trajectory With Future,0.06130735385862806,0.17334024896265562,0.27597468113179474,27.97798035298035,0.019739293846788384,"[3, 4, 5]",[],0,209,['2/2']
mozart,k465-01,classical,Trajectory With Future,0.06018763679379159,0.21039855072463767,0.27675673446055027,44.106987823475926,0.022577014570596767,"[3, 4, 5]",[],0,226,"['4/4', '3/4']"
mozart,k465-02,classical,Trajectory With Future,0.08342937061837534,0.20138888888888884,0.27808498994854586,32.70942356561735,0.04094947013625068,"[3, 4, 5]",[],0,234,['3/4']
mozart,k465-03,classical,Trajectory With Future,0.13157135588929747,0.1601190476190476,0.22959685495928883,26.367063492063497,0.11922397978609255,"[3, 4, 5]",[],0,225,['3/4']
mozart,k465-04,classical,Trajectory With Future,0.0687483473724993,0.2199561403508772,0.33071097696617996,26.870283379443897,0.017837235228539576,"[3, 4, 5]",[],0,230,['2/4']
mozart,k499-01,classical,Trajectory With Future,0.08318810683533866,0.19603174603174603,0.2620684986944421,36.91682523479056,0.041473674509235975,"[3, 4, 5]",[],0,205,['2/2']
mozart,k499-03,classical,Trajectory With Future,0.10658133875781726,0.19466666666666668,0.2798382912346777,25.565931290931292,0.05876421041940235,"[3, 4, 5]",[],0,232,['3/4']
mozart,k499-04,classical,Trajectory With Future,0.077693138991539,0.18502732240437159,0.223404976832443,48.98357571501537,0.050684839849375815,"[3, 4, 5]",[],0,185,['2/4']
mozart,k575-02,classical,Trajectory With Future,0.11187296201078453,0.1732142857142857,0.2647799151907751,21.483850708115405,0.05475829640855618,"[3, 4, 5]",[],0,223,['3/4']
mozart,k575-03,classical,Trajectory With Future,0.13212687415728122,0.17499999999999996,0.2873349074730096,19.0310606060606,0.06231103900892265,"[3, 4, 5]",[],0,231,['3/4']
mozart,k589-01,classical,Trajectory With Future,0.08987477274306976,0.1896577380952381,0.2621618776870191,27.874565340284857,0.03644877366613296,"[3, 4, 5]",[],0,189,['3/4']
mozart,k589-03,classical,Trajectory With Future,0.10947556497450173,0.23729016786570745,0.30928929310577774,23.83310139214674,0.05538234328848047,"[3, 4, 5]",[],0,227,['3/4']
mozart,k589-04,classical,Trajectory With Future,0.08298505282830705,0.19517906336088153,0.25986175700597663,31.611821063591083,0.027394704646419302,"[3, 4, 5]",[],0,231,['6/8']
mozart,k590-01,classical,Trajectory With Future,0.07123555323347493,0.19474747474747475,0.28918189387856935,26.751360567537045,0.0244650603148327,"[3, 4, 5]",[],0,222,['4/4']
mozart,k590-02,classical,Trajectory With Future,0.118487400158068,0.18256880733944955,0.21593913821641544,29.912337662337674,0.10199459596533722,"[3, 4, 5]",[],0,229,['6/8']
mozart,k590-03,classical,Trajectory With Future,0.1675912867710959,0.2345679012345679,0.32180139039224265,17.219047619047622,0.11730033984706881,"[3, 4, 5]",[],0,203,['3/4']
mozart,k590-04,classical,Trajectory With Future,0.07666166491931904,0.18111111111111108,0.23891895413686265,36.937196121660804,0.028874137620868726,"[3, 4, 5]",[],0,235,['2/4']
